SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI
532717,INDOTECHTR  ,B ,Q,102.25,103.50,101.50,103.10,103.10,103.55,29,1253,128413.00,
532718,PRATIBHA IND,Z ,Q,1.49,1.49,1.49,1.49,1.49,1.56,4,55,81.00,
532719,BL KASHYAP  ,B ,Q,19.35,19.50,17.85,19.00,19.05,19.25,288,58580,1087391.00,
532720,M&M FINANSER,A ,Q,415.00,415.00,396.35,401.25,401.25,416.70,1610,125170,50408885.00,
532721,VISA STEEL  ,B ,Q,7.05,7.11,7.05,7.06,7.06,7.40,9,2126,15035.00,
532722,NITCO TILES ,B ,Q,35.05,35.50,34.50,35.20,35.05,36.00,100,7616,266135.00,
532723,MONNETPRO   ,X ,Q,6.32,6.32,6.32,6.32,6.32,6.32,1,2,12.00,
532725,SOLAR IND   ,A ,Q,986.00,993.60,980.00,993.05,993.60,990.85,15,81,80245.00,
532726,GALLAN METAL,B ,Q,52.40,52.40,46.00,48.65,48.00,49.15,18,4195,204694.00,
532727,ADHUNIK MET ,B ,Q,1.73,1.75,1.72,1.72,1.72,1.81,18,87981,152144.00,
532728,MALU PAPER  ,B ,Q,29.50,29.50,28.10,28.10,28.10,28.95,13,2501,72356.00,
532729,UTTAM SUGAR ,B ,Q,86.00,86.00,84.05,84.15,84.15,86.15,28,1210,102152.00,
532730,STL GLOBAL  ,B ,Q,7.40,7.40,7.25,7.40,7.40,7.63,7,225,1635.00,
532732,KEWAL KIRAN ,B ,Q,1200.00,1230.00,1111.00,1230.00,1230.00,1232.55,6,138,163388.00,
532733,SUN TVNET   ,A ,Q,528.30,532.80,510.00,524.15,510.00,532.15,999,62051,32522396.00,
532734,GODAWARI POW,B ,Q,230.90,231.00,213.20,216.80,216.80,228.55,828,20311,4517971.00,
532735,RSYSTEMINT  ,B ,Q,47.75,49.10,46.75,48.70,48.65,48.00,78,4189,201990.00,
532737,EMKAY GLOB F,B ,Q,90.00,90.90,84.05,85.45,84.05,93.55,60,2564,221128.00,
532740,LOKESH MACH ,B ,Q,40.95,42.60,40.40,40.40,40.40,41.60,12,728,29700.00,
532741,KAMDHENU    ,B ,Q,160.05,162.95,155.00,158.00,158.00,161.95,35,3226,514038.00,
532742,PAUSHAK LTD ,X ,Q,2100.15,2118.80,1950.00,1972.75,1972.75,2100.05,160,1422,2863518.00,
532745,INDICAP     ,X ,Q,39.60,41.00,39.50,40.90,41.00,39.30,42,11823,475401.00,
532748,PRIME FOCUS ,B ,Q,55.90,55.90,54.00,54.20,54.00,55.05,21,409,22217.00,
532749,ALLCARGO    ,B ,Q,105.00,105.50,102.25,103.30,103.30,103.30,204,11293,1171466.00,
532751,EASUNREYRL  ,B ,Q,6.90,7.20,6.86,6.98,6.86,7.22,13,3819,26345.00,
532754,GMR INFRASTR,A ,Q,15.00,15.05,14.65,15.00,15.00,15.05,831,1223068,18158814.00,
532755,TECH MAH    ,A ,Q,747.85,757.00,736.50,749.40,753.00,747.85,1811,80849,60229142.00,
532756,MAHINDCIE   ,A ,Q,240.40,242.55,233.80,236.95,237.20,240.15,900,13584,3245632.00,
532757,VOLTAMP TRAN,B ,Q,990.00,1003.40,968.00,995.25,996.00,987.30,60,318,313507.00,
532759,ATLANTA     ,B ,Q,17.95,18.45,17.75,18.00,18.00,18.65,44,5128,92063.00,
532760,DEEP INDS   ,B ,Q,106.50,110.90,104.00,106.95,105.30,105.65,110,2992,319769.00,
532761,HOV SERVICES,B ,Q,139.50,140.55,131.65,137.40,136.35,140.85,41,1027,140356.00,
532762,ACTION CONST,B ,Q,86.90,87.30,84.45,86.10,86.30,87.25,187,8770,749169.00,
532764,GEECEE      ,B ,Q,109.80,111.35,109.45,111.30,111.25,106.15,12,355,39296.00,
532765,USHER AGRO  ,T ,Q,2.50,2.62,2.38,2.62,2.62,2.50,22,35017,91245.00,
532766,RICHA IND   ,XT,Q,1.69,1.69,1.69,1.69,1.69,1.72,2,700,1183.00,
532767,GAYATRI PROJ,B ,Q,170.00,170.05,165.35,168.85,169.00,170.80,78,689,116308.00,
532768,FIEM INDS   ,B ,Q,490.00,500.00,482.65,489.75,489.75,491.05,36,365,178649.00,
532771,JHS SVEN    ,B ,Q,27.55,27.55,25.75,26.05,26.00,26.90,35,2761,72805.00,
532772,DCBBANK     ,A ,Q,177.25,179.55,174.65,178.05,178.10,177.05,595,57416,10137128.00,
532773,GLOBAL VECT ,B ,Q,61.00,62.20,58.00,58.00,58.00,59.45,27,573,34566.00,
532774,INSPIRISYS  ,B ,Q,54.70,54.70,46.55,51.00,52.85,50.70,14,67,3439.00,
532775,GTL INFRAST ,T ,Q,0.97,0.97,0.97,0.97,0.97,1.02,37,47966,46527.00,
532776,SHIVAM AUTO ,B ,Q,41.00,41.00,38.90,39.70,39.70,40.55,71,1857,73424.00,
532777,INFO EDGE   ,A ,Q,1756.90,1756.95,1718.45,1727.90,1727.90,1735.15,225,1415,2456929.00,
532779,TORNT POWER ,A ,Q,246.40,246.40,237.95,243.25,243.75,246.70,854,85948,20772054.00,
532780,PARSVNATH   ,B ,Q,6.19,6.19,5.70,5.81,5.87,6.11,78,5838,33782.00,
532782,SUTLEJ TEXT ,B ,Q,39.00,39.00,38.55,38.55,38.55,39.65,14,1891,73380.00,
532783,DAAWAT      ,B ,Q,37.00,37.25,36.40,36.55,36.90,37.60,151,17106,629405.00,
532784,SOBHA       ,A ,Q,483.95,488.00,474.15,477.30,477.30,477.15,331,4443,2142423.00,
532785,RUCHIRA PAP ,B ,Q,115.00,115.00,109.00,109.50,109.00,113.45,131,5580,620300.00,
532787,ESS DEE ALUM,B ,Q,15.00,15.05,15.00,15.00,15.00,15.75,14,4198,63020.00,
532788,XLENERGY    ,T ,Q,1.04,1.04,1.03,1.03,1.03,1.03,3,215,221.00,
532790,TANLA       ,B ,Q,36.60,36.80,35.75,35.75,35.75,37.60,93,14132,510100.00,
532794,ZEEMEDIA    ,B ,Q,13.47,13.70,11.83,11.86,11.86,13.14,4297,4028717,50113025.00,
532795,SITINET     ,B ,Q,6.21,6.48,5.95,6.09,6.09,6.25,144,12854,79652.00,
532796,LUMAX TECH  ,B ,Q,153.85,153.85,146.00,146.70,146.70,153.95,59,1277,189979.00,
532797,AUTOIND     ,B ,Q,58.00,63.40,58.00,61.00,61.00,60.80,5,91,5433.00,
532798,NTWK MED INV,A ,Q,35.80,36.30,35.65,35.90,35.65,36.55,88,15589,559913.00,
532799,HUBTOWN     ,B ,Q,37.10,37.10,36.80,36.85,36.85,37.50,11,625,23138.00,
532800,TV18BRDCST  ,A ,Q,32.35,32.50,31.50,31.95,31.95,32.65,582,210178,6724612.00,
532801,CAMBRIDGE   ,B ,Q,47.00,47.00,44.75,45.75,45.75,45.00,5,12,549.00,
532804,TECHNOCRAFT ,B ,Q,519.60,527.05,506.10,510.55,510.00,522.15,140,2297,1188670.00,
532805,REDINGTON   ,A ,Q,71.10,71.10,68.85,69.45,70.35,72.35,268,8592,599581.00,
532807,CINELINE    ,B ,Q,46.40,46.40,43.30,43.90,43.95,43.25,31,1313,57539.00,
532808,PGIL        ,B ,Q,136.00,136.00,135.25,135.25,135.25,139.95,5,130,17657.00,
532809,FSL         ,A ,Q,51.40,51.40,48.45,48.85,48.90,50.60,1321,319439,15788259.00,
532810,POWER FINAN ,A ,Q,103.80,103.80,100.20,100.90,100.90,103.80,1079,451022,45674084.00,
532811,AHLUWALIA CO,B ,Q,285.00,285.00,275.25,284.90,284.90,276.25,31,349,97080.00,
532812,TRANSWARRANT,T ,Q,3.91,3.91,3.91,3.91,3.91,4.02,1,500,1955.00,
532813,C & C CONSTR,B ,Q,23.75,25.30,23.75,23.90,23.90,24.80,24,2989,71897.00,
532814,INDIAN BANK ,A ,Q,224.00,224.00,213.00,214.90,214.80,224.35,1317,138262,29922697.00,
532815,SMS PHARMACE,B ,Q,68.45,69.00,66.00,68.45,69.00,67.90,14,475,32033.00,
532817,ORIENTAL    ,B ,Q,11.31,12.00,11.31,12.00,11.99,11.42,3,4,46.00,
532819,MINDTREE LTD,A ,Q,899.70,906.40,880.20,891.00,891.00,899.40,1082,85263,76479482.00,
532820,ELAND       ,B ,Q,5.51,5.51,5.51,5.51,5.51,5.79,3,280,1542.00,
532822,IDEA        ,A ,Q,31.25,31.25,29.45,29.95,29.95,30.85,1620,1312412,39372668.00,
532823,EURO CERAMIC,T ,Q,1.67,1.67,1.67,1.67,1.67,1.75,1,1000,1670.00,
532826,RAJ TELE    ,B ,Q,48.15,48.15,48.15,48.15,48.15,50.65,1,1,48.00,
532827,PAGE INDUSTR,A ,Q,23950.00,24500.00,23859.50,24184.60,24136.75,24040.20,775,1565,37892417.00,
532829,LAWRESHWAR  ,X ,Q,35.00,35.00,28.85,29.70,28.85,32.05,85,13541,425647.00,
532830,ASTRAL POLY ,A ,Q,1119.00,1146.45,1115.00,1134.80,1143.00,1112.05,164,818,919866.00,
532832,INDBUL REAL ,A ,Q,75.40,75.40,71.00,72.15,72.15,74.85,1844,332407,24222348.00,
532834,CAMLINFINE  ,B ,Q,50.00,50.05,48.25,48.90,48.75,49.90,997,54214,2650697.00,
532835,ICRA        ,A ,Q,3015.00,3015.00,2912.50,2939.80,2912.50,3012.20,53,162,479066.00,
532839,DISH TV     ,A ,Q,24.45,24.45,22.30,23.40,23.40,24.40,5917,2516562,58585007.00,
532841,SAHYA INDU  ,X ,Q,175.00,179.40,170.25,172.00,172.00,172.95,222,16040,2811543.00,
532842,SREE RAYALA ,B ,Q,147.00,149.65,145.20,145.20,145.20,146.50,17,640,93578.00,
532843,FORTIS      ,A ,Q,134.10,135.60,134.10,134.80,134.80,135.00,772,37128,5003861.00,
532847,HILTON MET  ,B ,Q,18.00,18.00,17.55,17.55,17.55,18.50,9,2200,39510.00,
532848,DELTA CORP  ,A ,Q,232.80,235.25,227.65,229.70,229.25,232.95,1298,132375,30587642.00,
532850,MIC ELECTRON,T ,Q,0.91,0.95,0.87,0.87,0.87,0.91,38,45521,41110.00,
532851,INSECTCID   ,B ,Q,580.55,618.75,580.55,610.00,603.10,590.85,738,11185,6812825.00,
532852,MCD HOLDING ,B ,Q,24.50,24.50,23.15,23.15,23.15,24.05,9,1310,31349.00,
532853,ASAHI SONG  ,B ,Q,188.60,193.95,181.10,188.85,190.90,187.50,35,932,173124.00,
532854,NITIN FIRE  ,B ,Q,1.41,1.42,1.30,1.33,1.33,1.36,52,75040,101193.00,
532855,HARYA CAPFIN,X ,Q,43.00,43.00,43.00,43.00,43.00,42.60,1,200,8600.00,
532856,TIME TECHNO ,A ,Q,100.85,100.85,93.50,94.10,94.00,96.25,104,6626,629934.00,
532859,HGSL        ,B ,Q,622.25,622.25,613.00,613.35,613.00,619.95,27,152,93531.00,
532864,NELCAST     ,B ,Q,73.15,73.25,71.45,72.95,72.70,73.15,25,1076,78415.00,
532865,MEGHMANI    ,A ,Q,53.70,53.70,52.20,52.65,52.65,53.50,622,116373,6121457.00,
532867,V2RETAIL    ,B ,Q,264.40,268.15,260.00,264.70,264.50,264.40,117,1726,457769.00,
532868,DLF LIMITED ,A ,Q,166.80,166.80,158.40,163.25,163.25,165.75,2363,428308,69413309.00,
532869,TARMAT      ,B ,Q,39.60,39.80,37.45,37.55,37.50,39.15,19,1168,44574.00,
532871,CELESTIAL   ,B ,Q,7.08,7.08,6.52,6.57,6.55,6.79,12,2036,13600.00,
532872,SUNPHA ADV  ,A ,Q,158.00,159.05,149.60,153.60,151.65,157.65,1615,65965,10126157.00,
532873,HOUSING DEV ,A ,Q,26.85,27.10,25.25,25.75,25.75,26.85,803,385755,9992376.00,
532874,SURYACHAKRA ,Z ,Q,0.30,0.30,0.29,0.30,0.30,0.30,5,1510,452.00,
532875,ALLIED DIGIT,B ,Q,12.31,13.47,12.31,13.37,13.44,12.70,30,22632,291313.00,
532877,SIMPLEX PROJ,Z ,Q,14.10,14.10,14.10,14.10,14.10,14.10,1,100,1410.00,
532878,ALPA LAB    ,B ,Q,23.25,25.65,23.25,24.60,24.95,24.50,23,875,21872.00,
532879,SIR SHADI LA,XT,Q,35.70,35.70,34.50,34.50,34.50,35.90,2,51,1760.00,
532880,OMAXE LTD   ,A ,Q,213.85,213.85,212.85,212.95,213.05,213.20,506,110558,23574682.00,
532883,ZYLOG SYSTEM,Z ,Q,0.90,0.93,0.90,0.93,0.93,0.90,3,4100,3809.00,
532884,REFEX       ,B ,Q,18.35,18.35,18.35,18.35,18.35,19.30,21,5668,104007.00,
532885,CENTRAL BK  ,A ,Q,30.80,30.85,29.65,30.20,30.20,30.75,226,35260,1061113.00,
532886,SEL MANUF   ,T ,Q,1.15,1.24,1.15,1.15,1.15,1.20,7,14400,16596.00,
532887,NTL         ,T ,Q,1.40,1.47,1.33,1.47,1.47,1.40,3,750,1008.00,
532888,ASIAN GRANIT,B ,Q,155.85,156.65,153.35,153.80,153.55,158.20,275,7879,1224065.00,
532889,K.P.R. MILL ,A ,Q,530.00,530.00,515.00,520.05,520.00,531.95,145,1109,578051.00,
532890,TAKE SOLUT  ,B ,Q,135.60,140.50,134.20,135.50,134.40,137.35,273,4566,621160.00,
532891,PURAVANKARA ,B ,Q,72.95,74.70,69.70,70.35,70.35,72.50,229,19680,1414631.00,
532892,MOTILALOFS  ,A ,Q,625.95,630.00,612.75,624.35,624.35,630.05,138,1337,832834.00,
532893,VTM LTD     ,X ,Q,26.00,27.25,25.85,26.30,26.35,26.55,39,3253,85278.00,
532894,IWIND ENERGY,B ,Q,4.46,5.18,4.31,5.08,5.18,4.71,54,25258,121238.00,
532896,MAGNUM VENT ,B ,Q,5.46,5.75,5.31,5.75,5.75,5.90,15,4537,24723.00,
532898,POWER GRID  ,A ,Q,190.30,190.30,183.60,184.40,184.40,190.35,744,59556,11087501.00,
532899,KAVERI SEED ,A ,Q,590.20,594.70,571.00,577.85,579.00,595.80,489,21437,12414375.00,
532900,PAISALO     ,B ,Q,315.00,315.00,303.15,303.15,303.15,303.10,2,60,18307.00,
532902,CONSOL CONST,B ,Q,2.00,2.00,2.00,2.00,2.00,2.07,2,120,240.00,
532904,SUPREME INFR,B ,Q,19.05,19.05,19.00,19.00,19.00,19.65,3,502,9563.00,
532906,MAANALU     ,B ,Q,85.00,88.90,85.00,87.65,87.65,87.55,11,92,7980.00,
532907,ILFSENGG    ,T ,Q,11.80,11.80,10.72,10.72,10.72,11.28,28,6974,75856.00,
532908,SHARON BIO  ,Z ,Q,3.52,3.79,3.50,3.79,3.79,3.61,15,21901,78615.00,
532911,PARLE SOFTWR,X ,Q,10.75,11.25,10.75,10.76,10.76,10.75,6,192,2066.00,
532914,ARCOTECH LTD,B ,Q,5.60,5.70,5.36,5.68,5.70,5.46,32,11653,65465.00,
532915,RELIGARE ENT,B ,Q,20.20,20.20,17.05,17.80,17.80,20.50,340,47321,871055.00,
532918,RATHI BARS  ,X ,Q,14.00,14.75,13.30,14.06,14.15,14.00,15,1279,18090.00,
532919,ALLIED COMP ,XT,Q,0.49,0.49,0.49,0.49,0.49,0.49,1,2,0.00,
532920,EMPEE DIST  ,B ,Q,7.90,7.93,7.47,7.47,7.47,7.86,15,599,4681.00,
532921,ADANI PORTS ,A ,Q,339.00,339.00,329.55,335.75,335.75,339.10,1748,185456,61878713.00,
532922,EDELWEISS   ,A ,Q,148.05,148.05,136.30,138.15,138.00,146.80,1936,187621,26312037.00,XD
532923,REN JEWELERY,B ,Q,292.50,293.00,290.05,292.50,292.50,289.65,6,426,124679.00,
532924,KOLTEPATIL  ,B ,Q,266.75,267.85,259.80,263.40,265.65,266.40,327,5039,1327966.00,
532925,KAUSHAL INFR,B ,Q,1.08,1.08,1.08,1.08,1.08,1.13,3,750,810.00,
532926,JYOTHY LAB  ,A ,Q,187.70,187.70,181.20,184.30,185.00,185.00,159,5329,983944.00,
532927,ECLERX      ,A ,Q,1005.00,1043.95,1002.00,1019.55,1020.75,1035.75,90,2475,2567882.00,
532928,TRIL        ,B ,Q,11.76,11.89,11.25,11.40,11.70,11.84,31,4559,53216.00,
532929,BRIGADE     ,B ,Q,210.50,215.20,205.00,208.20,206.20,210.50,166,3308,690735.00,
532930,BGR ENERGY  ,B ,Q,54.05,54.05,51.55,52.15,51.85,53.25,85,5380,284194.00,
532931,BURNPUR     ,T ,Q,3.10,3.30,3.00,3.00,3.00,3.15,60,32791,98591.00,
532932,MANAKSIA LTD,B ,Q,37.00,37.00,35.15,35.95,35.95,35.45,15,1136,41159.00,
532933,PORWAL AUTO ,X ,Q,32.95,32.95,32.00,32.20,32.20,32.90,26,2155,69553.00,
532934,PPAP        ,B ,Q,293.10,296.05,290.05,290.80,290.80,297.10,45,815,238438.00,
532935,ARIES AGRO  ,B ,Q,92.15,92.15,89.00,90.70,90.70,92.15,135,9043,817949.00,
532937,KUANTUM     ,X ,Q,405.10,405.10,381.00,381.70,381.00,405.05,24,376,146122.00,
532939,RPOWER      ,A ,Q,25.00,25.15,16.45,17.10,17.10,26.35,39466,26132398,497851579.00,
532940,J KUMAR INFR,B ,Q,106.85,110.50,105.95,109.25,109.25,106.45,325,13088,1414189.00,
532941,CORDS CABLE ,B ,Q,57.00,60.50,55.50,57.55,56.30,58.20,35,858,49040.00,
532942,KNR CONST   ,B ,Q,205.85,211.15,205.00,209.20,206.15,206.85,116,2905,606230.00,
532944,ONMOBILE    ,B ,Q,34.15,34.15,32.50,33.50,33.60,34.15,73,7142,238538.00,
532945,SHRIRAM EPC ,B ,Q,9.75,9.90,8.61,9.19,9.30,9.68,86,23507,221389.00,
532946,BANG        ,B ,Q,55.70,55.70,54.30,54.95,54.30,55.55,96,90010,4972114.00,
532947,IRB INFRA   ,A ,Q,143.65,144.00,138.00,139.35,139.35,144.60,965,147548,20724781.00,
532951,GSS INFOTECH,B ,Q,118.00,118.45,105.00,107.95,107.95,119.25,528,35332,3859491.00,
532953,V GUARD IND ,A ,Q,199.30,199.30,192.45,195.40,194.05,199.90,1062,96201,18774568.00,
532955,RECLTD      ,A ,Q,124.05,124.35,120.25,121.45,121.10,124.90,1311,309529,37715115.00,
532957,GOKAK TEXTI ,X ,Q,17.55,17.55,17.55,17.55,17.55,18.25,1,12,210.00,
532959,GAMMON INFRA,B ,Q,0.72,0.72,0.68,0.68,0.68,0.71,38,84012,57243.00,
532960,IBVENTURES  ,B ,Q,350.00,351.30,322.40,335.15,335.15,356.60,2994,91641,30784322.00,
532961,SITA SHREE  ,T ,Q,0.65,0.65,0.65,0.65,0.65,0.68,3,1200,780.00,
532966,TITAGARH WAG,B ,Q,67.00,67.00,63.50,65.05,65.05,66.95,1009,95079,6138098.00,
532967,KIRI DYES   ,B ,Q,400.85,408.45,387.90,396.70,396.70,404.30,461,11771,4681703.00,
532972,SANKHYA INFO,X ,Q,56.00,56.00,54.00,55.20,55.90,55.05,77,8884,489901.00,
532974,ABML        ,T ,Q,47.20,47.20,45.00,45.10,45.00,46.90,56,7217,327338.00,
532975,AISHWARYA TE,Z ,Q,2.50,2.50,2.41,2.50,2.50,2.50,4,1971,4756.00,
532976,JAIBALA IND ,B ,Q,17.75,17.75,17.65,17.65,17.65,17.95,2,3,53.00,
532977,BAJAJ AUTO  ,A ,Q,2603.00,2669.75,2566.65,2646.10,2646.10,2602.70,2809,55607,146664445.00,
532978,BAJAJ FINSE ,A ,Q,6100.00,6100.00,5996.80,6009.80,6009.80,6100.35,1136,8709,52519268.00,
532979,PIRPHYTO    ,T ,Q,27.00,28.50,27.00,27.00,27.00,28.40,4,126,3409.00,
532980,GOKUL REFOIL,T ,Q,17.75,18.65,16.95,18.60,18.65,17.80,249,82007,1494357.00,
532983,RPG LIFESCI ,B ,Q,212.90,218.95,212.90,218.35,218.45,213.25,69,1765,381282.00,
532985,KOTAK SENSEX,B ,Q,372.25,372.25,371.00,371.00,371.00,370.00,3,19,7059.00,
532986,NIRAJ CEMENT,X ,Q,18.00,20.95,18.00,20.15,20.60,20.25,32,23702,453745.00,
532987,RANE BRAKE  ,B ,Q,537.85,538.00,530.95,536.90,538.00,531.35,59,443,237412.00,
532989,BAFNA PHARMA,T ,Q,10.40,10.44,9.90,9.90,9.90,9.95,4,1000,10246.00,
532991,MVL LIMITED ,T ,Q,0.24,0.24,0.23,0.23,0.23,0.24,2,3000,710.00,
532993,SEZALGLASS  ,Z ,Q,5.55,5.55,5.55,5.55,5.55,5.35,1,51,283.00,
532994,ARCHIDPLY IN,B ,Q,36.05,37.50,36.05,37.50,37.50,37.95,3,100,3668.00,
532997,KSK ENERGY  ,B ,Q,1.06,1.09,1.05,1.05,1.05,1.10,130,363366,383757.00,
532998,LEHIL       ,B ,Q,25.25,25.25,25.25,25.25,25.25,26.10,5,493,12448.00,
533001,SOMI CONVEY ,B ,Q,32.50,32.50,28.05,30.80,31.75,32.65,79,4105,125252.00,
533006,BIRLA COTSYN,XT,Q,0.08,0.08,0.08,0.08,0.08,0.08,18,113905,9112.00,
533007,LGB FORGE   ,T ,Q,2.81,2.81,2.81,2.81,2.81,2.95,9,3760,10565.00,
533008,OCL IRON&ST ,B ,Q,2.26,2.26,2.26,2.26,2.26,2.16,1,100,226.00,
533012,LANDMRK PRO ,B ,Q,4.70,4.70,4.22,4.22,4.22,4.63,2,139,634.00,
533014,SICAGEN IND ,B ,Q,22.10,22.10,19.15,19.95,19.80,22.25,88,7307,148245.00,
533015,NUTEK INDIA ,B ,Q,0.29,0.35,0.29,0.35,0.35,0.36,19,232025,71504.00,
533022,20 MICRONS  ,B ,Q,37.90,38.20,37.00,37.20,37.15,37.75,38,2092,78938.00,
533023,WABCO       ,A ,Q,6181.05,6216.75,6102.00,6131.50,6131.50,6203.95,141,254,1563433.00,
533029,ALKALI      ,B ,Q,47.05,47.05,46.00,46.50,46.50,49.15,6,375,17563.00,
533033,ISGEC       ,B ,Q,4905.25,5099.00,4905.25,5076.25,5092.90,4939.45,184,1737,8803165.00,
533047,INDIAN MET  ,B ,Q,216.65,218.55,212.00,216.85,218.30,219.35,98,2165,466614.00,
533056,VEDAVAAG    ,X ,Q,25.00,27.80,25.00,25.55,25.55,25.30,38,4873,125086.00,
533068,ARROW TEX   ,B ,Q,15.00,16.90,13.30,15.65,16.00,16.30,73,24312,356795.00,
533078,MANJEERA    ,X ,Q,69.55,69.55,69.55,69.55,69.55,69.55,1,24,1669.00,
533080,MOLDTKPACK  ,B ,Q,226.85,233.95,221.80,231.50,231.90,223.05,163,2620,599391.00,
533088,MAH HOLIDAY ,A ,Q,202.85,202.85,199.00,199.90,199.00,202.15,99,6021,1204074.00,
533090,EXCEL       ,B ,Q,2.38,2.38,2.19,2.19,2.19,2.30,7,4861,10758.00,
533095,BENGLA& ASM ,B ,Q,1400.05,1420.00,1394.00,1394.00,1394.00,1450.00,15,47,65755.00,
533096,ADANI POWER ,A ,Q,44.30,44.30,39.05,39.75,39.75,44.20,7454,7027886,284029175.00,
533098,NHPC        ,A ,Q,25.00,25.35,24.90,25.15,25.25,25.30,414,202039,5063570.00,
533101,SURYAMBA SP ,X ,Q,70.70,70.70,65.00,65.00,65.00,65.00,7,21,1374.00,
533103,JINDALCOTEX ,T ,Q,5.01,5.01,5.00,5.00,5.00,5.24,2,1004,5030.00,
533104,GLOBUS SPR  ,B ,Q,137.95,141.25,136.00,136.85,136.85,138.90,220,7920,1097369.00,
533106,OIL INDIA   ,A ,Q,170.05,175.10,170.05,171.20,171.20,171.65,691,69441,11980198.00,
533107,RNAVAL      ,A ,Q,11.47,11.47,9.87,10.08,10.08,11.82,1714,501915,5219398.00,
533108,BHILWRA TEC ,X ,Q,7.15,7.15,7.15,7.15,7.15,7.32,3,99,707.00,
533109,EURO MULTI  ,T ,Q,2.54,2.54,2.32,2.32,2.32,2.43,2,151,361.00,
533110,SH PRECOTED ,XT,Q,0.35,0.36,0.35,0.36,0.36,0.36,2,1210,435.00,
533121,SQSBFSI     ,B ,Q,433.05,435.00,427.90,430.05,430.00,435.05,95,3047,1311950.00,
533122,RTNPOWER    ,B ,Q,3.63,3.63,3.21,3.33,3.32,3.63,357,331075,1121111.00,
533137,DEN NETWORK ,B ,Q,71.75,71.90,71.75,71.90,71.90,71.75,16,41666,2995727.00,
533138,ASTEC LIFE  ,B ,Q,503.10,512.00,500.00,504.95,501.25,511.10,66,2080,1052341.00,
533144,COX KINGS   ,A ,Q,157.50,157.70,154.00,156.70,157.70,156.20,267,6784,1055999.00,
533146,DLINK IND   ,B ,Q,73.50,78.95,72.00,74.15,74.00,74.45,31,576,42210.00,
533148,JSW ENERGY  ,A ,Q,70.80,70.80,66.85,67.85,67.45,67.85,672,56358,3815193.00,
533149,ESSAR SECU  ,XT,Q,3.11,3.11,2.97,2.97,2.97,3.12,6,1011,3003.00,
533150,GODREJ PROP ,A ,Q,746.05,765.75,744.00,763.15,763.15,746.35,564,9284,7025810.00,
533151,D B CORP    ,A ,Q,178.65,179.50,174.00,178.45,178.00,179.10,226,2013,357549.00,
533152,MBL INFRA   ,B ,Q,13.12,13.12,13.11,13.11,13.11,13.88,7,2356,30897.00,
533155,JUBL FOOD   ,A ,Q,1351.00,1401.75,1342.30,1393.15,1393.15,1354.85,3953,118313,163225938.00,
533156,VASCON ENG  ,B ,Q,16.00,16.55,15.50,16.35,16.35,16.05,226,103462,1663194.00,
533157,SYNCOM HEAL ,T ,Q,1.64,1.64,1.64,1.64,1.64,1.72,16,25178,41291.00,
533158,THANGAMAYIL ,B ,Q,355.00,355.00,343.85,355.00,355.00,344.35,18,417,145793.00,
533160,D B REALTY  ,T ,Q,25.80,26.90,24.55,24.70,25.00,25.65,122,29073,742690.00,
533161,EMMBI       ,B ,Q,124.95,126.00,121.00,125.30,125.00,119.30,557,14642,1829546.00,
533162,HATHWAY CAB ,B ,Q,32.00,32.10,31.95,32.00,32.00,32.00,80,1124853,35996315.00,
533163,ARSS INFRA  ,B ,Q,30.10,30.35,29.85,29.85,29.85,31.40,17,26578,798620.00,
533164,TEXMO PIPES ,B ,Q,19.95,20.20,19.25,19.45,19.45,20.40,113,12980,255116.00,
533166,SUNDARAMMUL ,B ,Q,1.82,1.85,1.80,1.80,1.80,1.84,1196,25180,45596.00,
533167,CORO ENGG   ,X ,Q,22.00,22.00,20.30,20.95,20.30,21.45,22,10698,229706.00,
533168,ROSSELL IND ,B ,Q,75.30,75.30,73.00,73.50,73.65,73.60,93,1937,143508.00,
533169,MAN INFRA   ,B ,Q,36.00,36.00,34.55,35.05,34.55,34.40,72,9120,322158.00,
533170,TAMBOLI CAP ,X ,Q,76.95,76.95,76.50,76.80,76.50,68.95,3,15,1152.00,
533171,UNITED BANK ,B ,Q,11.40,11.53,11.11,11.17,11.16,11.45,125,52681,598321.00,
533172,IVZINGOLD   ,E ,Q,3046.60,3046.60,3046.60,3046.60,3046.60,2925.00,2,10,30466.00,
533176,DQ ENT      ,B ,Q,6.60,6.60,6.27,6.55,6.55,7.00,22,6090,38613.00,
533177,IL&FS TRANS ,A ,Q,7.20,7.20,6.84,6.84,6.84,7.20,105,44720,306215.00,
533178,PRADIPOVERS ,T ,Q,1.80,1.80,1.80,1.80,1.80,1.82,1,1,1.00,
533179,PERSISTENT  ,A ,Q,618.80,647.40,607.00,639.70,640.00,617.80,1750,17131,10874438.00,XD
533181,INTRASOFT   ,B ,Q,131.80,138.00,131.80,135.45,138.00,138.70,29,831,110297.00,
533189,GOENKA DIAM ,Z ,Q,0.35,0.37,0.35,0.37,0.37,0.36,4,50130,17546.00,
533192,KCP SUGAR IN,B ,Q,16.75,16.85,16.25,16.45,16.70,16.85,21,5954,99045.00,
533193,KIRLOSKAR EL,B ,Q,16.75,16.95,16.15,16.80,16.85,17.25,86,9628,160877.00,
